문장	여성/가족	남성	성소수자	인종/국적	연령	지역	종교	기타 혐오	악플/욕설	clean
아 아니야	0	0	0	0	0	0	0	0	0	0
아니 잠깐	0	0	0	0	0	0	0	0	0	0
나 아니다	0	0	0	0	0	0	0	0	0	0
아니 순이	0	0	0	0	0	0	0	0	0	0
아니 뭐야	0	0	0	0	0	0	0	0	0	0
못 앉힌다	0	0	0	0	0	0	0	0	0	0
아니 마마	0	0	0	0	0	0	0	0	0	0
나가 인마	0	0	0	0	0	0	0	0	0	0
아니야 아	0	0	0	0	0	0	0	0	0	0
못 지나가	0	0	0	0	0	0	0	0	0	0
어 커졌어	0	0	0	0	0	0	0	0	0	0
응 아니야	0	0	0	0	0	0	0	0	0	0
아니 8번	0	0	0	0	0	0	0	0	0	0
제발 제발 됐다	0	0	0	0	0	0	0	0	0	0
[유저] 아니면	0	0	0	0	0	0	0	0	0	0
미친 잠수해야돼	0	0	0	0	0	0	0	0	0	0
아니 길먹고있어	0	0	0	0	0	0	0	0	0	0
어 제발 시키야	0	0	0	0	0	0	0	0	0	0
컨트롤 눌러봐봐	0	0	0	0	0	0	0	0	0	0
나 못 지나간다	0	0	0	0	0	0	0	0	0	0
아니 움직여야지	0	0	0	0	0	0	0	0	0	0
내 문제 아니야	0	0	0	0	0	0	0	0	0	0
아니 나와보라고	0	0	0	0	0	0	0	0	0	0
아니 나 자기야	0	0	0	0	0	0	0	0	0	0
나 나가지 않아	0	0	0	0	0	0	0	0	0	0
저 새끼 못 떼	0	0	0	0	0	0	0	0	0	0
아니 안 끝났어	0	0	0	0	0	0	0	0	0	0
올라오지도 못해	0	0	0	0	0	0	0	0	0	0
[유저] 아니야	0	0	0	0	0	0	0	0	0	0
와 진짜 망했다	0	0	0	0	0	0	0	0	0	0
저거 못 먹었어	0	0	0	0	0	0	0	0	0	0
알아서 못하겠어	0	0	0	0	0	0	0	0	0	0
아니 아니 없어	0	0	0	0	0	0	0	0	0	0
아니 뭔 소리야	0	0	0	0	0	0	0	0	0	0
피가 없어졌어요	0	0	0	0	0	0	0	0	0	0
아니 뭐해 뭐해	0	0	0	0	0	0	0	0	0	0
왜 못겨 6번	0	0	0	0	0	0	0	0	0	0
아니 잠깐만요	0	0	0	0	0	0	0	0	0	0
아니 죄송해요	0	0	0	0	0	0	0	0	0	0
제발요 형님을	0	0	0	0	0	0	0	0	0	0
왜 S가 잘못	0	0	0	0	0	0	0	0	0	0
아니지 아니지	0	0	0	0	0	0	0	0	0	0
나 왜 던졌어	0	0	0	0	0	0	0	0	0	0
나가야 되겠네	0	0	0	0	0	0	0	0	0	0
개빡잰데 이거	0	0	0	0	0	0	0	0	0	0
아 나 열받네	0	0	0	0	0	0	0	0	0	0
나 못 앉힌다	0	0	0	0	0	0	0	0	0	0
죽은거 아니야	0	0	0	0	0	0	0	0	0	0
던지지 마세요	0	0	0	0	0	0	0	0	0	0
정자 아니에요	0	0	0	0	0	0	0	0	0	0
아니 나 나함	0	0	0	0	0	0	0	0	0	0
잘못 볼 거야	0	0	0	0	0	0	0	0	0	0
그런것이 아니	0	0	0	0	0	0	0	0	0	0
이것이 아니라	0	0	0	0	0	0	0	0	0	0
아니 거지라고	0	0	0	0	0	0	0	0	0	0
아니 지가 왜	0	0	0	0	0	0	0	0	0	0
아니 왜 그래	0	0	0	0	0	0	0	0	0	0
아니 그러니까	0	0	0	0	0	0	0	0	0	0
아니 가 오른	0	0	0	0	0	0	0	0	0	0
진짜 잘못한듯	0	0	0	0	0	0	0	0	0	0
아니 어디갔어	0	0	0	0	0	0	0	0	0	0
아니 뭐하냐고	0	0	0	0	0	0	0	0	0	0
아니야 아니야	0	0	0	0	0	0	0	0	0	0
아니야 잘했어	0	0	0	0	0	0	0	0	0	0
너구리야 제발	0	0	0	0	0	0	0	0	0	0
아니 밀지 마	0	0	0	0	0	0	0	0	0	0
너무 화가 나	0	0	0	0	0	0	0	0	0	0
야 나가 나가	0	0	0	0	0	0	0	0	0	0
좀 제발 점프	0	0	0	0	0	0	0	0	0	0
아니 괜찮아요	0	0	0	0	0	0	0	0	0	0
나 아니라니까	0	0	0	0	0	0	0	0	0	0
아니 아 좋아	0	0	0	0	0	0	0	0	0	0
아니 뭐하세요	0	0	0	0	0	0	0	0	0	0
컨트롤 이슈다	0	0	0	0	0	0	0	0	0	0
이거는 아니야	0	0	0	0	0	0	0	0	0	0
싸운거 아니죠	0	0	0	0	0	0	0	0	0	0
오늘 정답이야	0	0	0	0	0	0	0	0	0	0
아니 왜 나야	0	0	0	0	0	0	0	0	0	0
말을 못하겠어	0	0	0	0	0	0	0	0	0	0
끝판 아니었어	0	0	0	0	0	0	0	0	0	0
아 진짜 못해	0	0	0	0	0	0	0	0	0	0
제발 잘해줄래	0	0	0	0	0	0	0	0	0	0
아니야 괜찮아	0	0	0	0	0	0	0	0	0	0
더럽게 못하네	0	0	0	0	0	0	0	0	0	0
깬 거 아니야	0	0	0	0	0	0	0	0	0	0
어떤 못 배워	0	0	0	0	0	0	0	0	0	0
아니 못 잡아	0	0	0	0	0	0	0	0	0	0
이 개빡다가리	0	0	0	0	0	0	0	0	0	0
아 미끄러졌어	0	0	0	0	0	0	0	0	0	0
응 통과 못해	0	0	0	0	0	0	0	0	0	0
싸운거 아니야	0	0	0	0	0	0	0	0	0	0
제발 죽었으면	0	0	0	0	0	0	0	0	0	0
옹돌이 끝났네	0	0	0	0	0	0	0	0	0	0
제발 멈추세요	0	0	0	0	0	0	0	0	0	0
나 손 아니야	0	0	0	0	0	0	0	0	0	0
아니 도와줘요	0	0	0	0	0	0	0	0	0	0
아 아우 뒷목	0	0	0	0	0	0	0	0	0	0
아니 얘 뭐야	0	0	0	0	0	0	0	0	0	0
아니 [유저]	0	0	0	0	0	0	0	0	0	0
화낸거 아니야	0	0	0	0	0	0	0	0	0	0
재밌어 끝났어	0	0	0	0	0	0	0	0	0	0
여기 못올라가	0	0	0	0	0	0	0	0	0	0
결과가 아니지	0	0	0	0	0	0	0	0	0	0
아니 야 가봐	0	0	0	0	0	0	0	0	0	0
아니 말한다고	0	0	0	0	0	0	0	0	0	0
아니 나 믿지	0	0	0	0	0	0	0	0	0	0
형 못 당긴다	0	0	0	0	0	0	0	0	0	0
아 떨어졌어요	0	0	0	0	0	0	0	0	0	0
별거 아니잖아	0	0	0	0	0	0	0	0	0	0
깡이 좋아졌어	0	0	0	0	0	0	0	0	0	0
아니 아니구나	0	0	0	0	0	0	0	0	0	0
공이 빨라졌어	0	0	0	0	0	0	0	0	0	0
나 뚫어졌어	0	0	0	0	0	0	0	0	0	0
이거 망했다	0	0	0	0	0	0	0	0	0	0
나 잘못났어	0	0	0	0	0	0	0	0	0	0
이건 끝났다	0	0	0	0	0	0	0	0	0	0
집이 빡세네	0	0	0	0	0	0	0	0	0	0
제발 내보내	0	0	0	0	0	0	0	0	0	0
생선 던지기	0	0	0	0	0	0	0	0	0	0
아니 10번	0	0	0	0	0	0	0	0	0	0
이거 못하나	0	0	0	0	0	0	0	0	0	0
아니 도원이	0	0	0	0	0	0	0	0	0	0
나 없어졌어	0	0	0	0	0	0	0	0	0	0
아니 늦었어	0	0	0	0	0	0	0	0	0	0
아니 괜찮아	0	0	0	0	0	0	0	0	0	0
오케이 정답	0	0	0	0	0	0	0	0	0	0
잘못 누른다	0	0	0	0	0	0	0	0	0	0
이거 망했어	0	0	0	0	0	0	0	0	0	0
아니 도깨는	0	0	0	0	0	0	0	0	0	0
가운데 아니	0	0	0	0	0	0	0	0	0	0
어차피 못해	0	0	0	0	0	0	0	0	0	0
아니 올라가	0	0	0	0	0	0	0	0	0	0
아니 어디야	0	0	0	0	0	0	0	0	0	0
아니야 이거	0	0	0	0	0	0	0	0	0	0
토시 아니야	0	0	0	0	0	0	0	0	0	0
아니 댕근아	0	0	0	0	0	0	0	0	0	0
제재들 답변	0	0	0	0	0	0	0	0	0	0
아니 A인데	0	0	0	0	0	0	0	0	0	0
그건 아니지	0	0	0	0	0	0	0	0	0	0
아니 비켜봐	0	0	0	0	0	0	0	0	0	0
게이즈 제발	0	0	0	0	0	0	0	0	0	0
아우 답답해	0	0	0	0	0	0	0	0	0	0
잘못 들었어	0	0	0	0	0	0	0	0	0	0
아니 정말로	0	0	0	0	0	0	0	0	0	0
아니 누구야	0	0	0	0	0	0	0	0	0	0
어떻게 나가	0	0	0	0	0	0	0	0	0	0
누가 던졌어	0	0	0	0	0	0	0	0	0	0
아니 도깨야	0	0	0	0	0	0	0	0	0	0
나와줘 제발	0	0	0	0	0	0	0	0	0	0
너무 못했어	0	0	0	0	0	0	0	0	0	0
합이 가졌어	0	0	0	0	0	0	0	0	0	0
제발 좀 가	0	0	0	0	0	0	0	0	0	0
아니 유녀님	0	0	0	0	0	0	0	0	0	0
아 깨졌어요	0	0	0	0	0	0	0	0	0	0
아니 얘들아	0	0	0	0	0	0	0	0	0	0
제발 살려줘	0	0	0	0	0	0	0	0	0	0
아니 더 가	0	0	0	0	0	0	0	0	0	0
제발 노랑아	0	0	0	0	0	0	0	0	0	0
거기서 제발	0	0	0	0	0	0	0	0	0	0
아니 어떻게	0	0	0	0	0	0	0	0	0	0
아니 폭탄을	0	0	0	0	0	0	0	0	0	0
이건 아니죠	0	0	0	0	0	0	0	0	0	0
아니 이 꺄	0	0	0	0	0	0	0	0	0	0
아니 빠른데	0	0	0	0	0	0	0	0	0	0
아니 마마님	0	0	0	0	0	0	0	0	0	0
어 빨라졌어	0	0	0	0	0	0	0	0	0	0
아니야 좋아	0	0	0	0	0	0	0	0	0	0
이거 아니야	0	0	0	0	0	0	0	0	0	0
답은 이거다	0	0	0	0	0	0	0	0	0	0
나 미치겠어	0	0	0	0	0	0	0	0	0	0
야 너 나가	0	0	0	0	0	0	0	0	0	0
몰래 아니야	0	0	0	0	0	0	0	0	0	0
아니 깨야지	0	0	0	0	0	0	0	0	0	0
아니 나와봐	0	0	0	0	0	0	0	0	0	0
빡대가리야	0	0	0	0	0	0	0	0	0	0
아니 내가	0	0	0	0	0	0	0	0	0	0
어 아니네	0	0	0	0	0	0	0	0	0	0
아니 뭐해	0	0	0	0	0	0	0	0	0	0
아 짜증나	0	0	0	0	0	0	0	0	0	0
개 빡친다	0	0	0	0	0	0	0	0	0	0
마라 제발	0	0	0	0	0	0	0	0	0	0
개 빡치네	0	0	0	0	0	0	0	0	0	0
돌빡이라뇨	0	0	0	0	0	0	0	0	0	0
아니 호나	0	0	0	0	0	0	0	0	0	0
지나가주고	0	0	0	0	0	0	0	0	0	0
아니 이지	0	0	0	0	0	0	0	0	0	0
안 망했어	0	0	0	0	0	0	0	0	0	0
아니 시간	0	0	0	0	0	0	0	0	0	0
네 아니다	0	0	0	0	0	0	0	0	0	0
안 끝났어	0	0	0	0	0	0	0	0	0	0
아니 씨발	0	0	0	0	0	0	0	0	0	0
아니 더워	0	0	0	0	0	0	0	0	0	0
아니 진짜	0	0	0	0	0	0	0	0	0	0
제발 나줘	0	0	0	0	0	0	0	0	0	0
하나가 자	0	0	0	0	0	0	0	0	0	0
아니 설마	0	0	0	0	0	0	0	0	0	0
우와 아니	0	0	0	0	0	0	0	0	0	0
근데 못탈	0	0	0	0	0	0	0	0	0	0
아니 봐봐	0	0	0	0	0	0	0	0	0	0
겁나 답답	0	0	0	0	0	0	0	0	0	0
아니 가봐	0	0	0	0	0	0	0	0	0	0
아니 놔봐	0	0	0	0	0	0	0	0	0	0
못 먹었어	0	0	0	0	0	0	0	0	0	0
제발 점프	0	0	0	0	0	0	0	0	0	0
능숙해졌어	0	0	0	0	0	0	0	0	0	0
나와 제발	0	0	0	0	0	0	0	0	0	0
아니야 나	0	0	0	0	0	0	0	0	0	0
어 망했어	0	0	0	0	0	0	0	0	0	0
아니 누나	0	0	0	0	0	0	0	0	0	0
아니 뭐래	0	0	0	0	0	0	0	0	0	0
지금 나가	0	0	0	0	0	0	0	0	0	0
난 아니다	0	0	0	0	0	0	0	0	0	0
끝 끝났다	0	0	0	0	0	0	0	0	0	0
아니 아니	0	0	0	0	0	0	0	0	0	0
아니 미친	0	0	0	0	0	0	0	0	0	0
다 끝났다	0	0	0	0	0	0	0	0	0	0
다 뒤졌어	0	0	0	0	0	0	0	0	0	0
아니 저거	0	0	0	0	0	0	0	0	0	0
아니 나와	0	0	0	0	0	0	0	0	0	0
나 아니야	0	0	0	0	0	0	0	0	0	0
제발 제발	0	0	0	0	0	0	0	0	0	0
아니 여기	0	0	0	0	0	0	0	0	0	0
아니 이거	0	0	0	0	0	0	0	0	0	0
아니 뭐가	0	0	0	0	0	0	0	0	0	0
아니 시발	0	0	0	0	0	0	0	0	0	0
아니 분홍	0	0	0	0	0	0	0	0	0	0
아니 몰라	0	0	0	0	0	0	0	0	0	0
아 아니야	0	0	0	0	0	0	0	0	0	0
아니 잠깐	0	0	0	0	0	0	0	0	0	0
나 아니다	0	0	0	0	0	0	0	0	0	0
아니 순이	0	0	0	0	0	0	0	0	0	0
아니 뭐야	0	0	0	0	0	0	0	0	0	0
못 앉힌다	0	0	0	0	0	0	0	0	0	0
아니 마마	0	0	0	0	0	0	0	0	0	0
나가 인마	0	0	0	0	0	0	0	0	0	0
아니야 아	0	0	0	0	0	0	0	0	0	0
못 지나가	0	0	0	0	0	0	0	0	0	0
어 커졌어	0	0	0	0	0	0	0	0	0	0
응 아니야	0	0	0	0	0	0	0	0	0	0
아니 8번	0	0	0	0	0	0	0	0	0	0
